"age","ypred_m","ypred_lq","ypred_uq","yrep_m","yrep_lq","yrep_uq","Species","Location"
1,13.2680981234551,11.3877203622679,15.2650980678233,16.1931130950268,12.0490204578332,18.666448758816,"Caranx melampygus","Moorea"
2,22.0357239384704,19.9782216906052,24.1829482087731,24.2722122086449,20.0839259203882,26.3364540093347,"Caranx melampygus","Moorea"
3,28.9129292692551,26.916523233256,30.9104588095612,29.2330304955302,26.7321036888168,31.0259657404332,"Caranx melampygus","Moorea"
4,34.316575858196,32.5878162098809,36.0948834386301,32.3456861335462,29.6998207319826,34.6884613445403,"Caranx melampygus","Moorea"
5,38.5694605327038,36.8520119001673,40.2406932545258,34.3431027385022,30.6782356395601,38.1575533290521,"Caranx melampygus","Moorea"
6,41.922048811399,39.8208303845734,43.726843054682,35.655060978503,31.0460110916273,41.7534487906958,"Caranx melampygus","Moorea"
0,0.295776845907715,-0.896603017453998,1.48998633170445,0.279371251074617,-0.864782139841334,1.42320653700414,"Chaetodon ornatissimus","Marquesas"
1,9.53156679953878,8.463070887455,10.567286006954,9.43702023436508,8.25605640848764,10.5614853633509,"Chaetodon ornatissimus","Marquesas"
2,12.7264935446237,11.7329866605624,13.6400493425425,12.9047236198822,11.9362497713754,13.8924280717149,"Chaetodon ornatissimus","Marquesas"
3,13.8804877589819,12.4095947605373,15.2953827219958,14.2770600658696,12.8619533144403,15.8583739305605,"Chaetodon ornatissimus","Marquesas"
0,0.295776845907715,-0.896603017453998,1.48998633170445,0.292908976443783,-0.899312873098066,1.47133932580574,"Chaetodon ornatissimus","Marquesas"
1,9.53156679953878,8.463070887455,10.567286006954,9.51792422450216,8.35146544420781,10.5618946598061,"Chaetodon ornatissimus","Marquesas"
2,12.7264935446237,11.7329866605624,13.6400493425425,12.7225080483309,11.7785323728147,13.7098128095481,"Chaetodon ornatissimus","Marquesas"
3,13.8804877589819,12.4095947605373,15.2953827219958,13.8948930277367,12.3816031789391,15.4873005677098,"Chaetodon ornatissimus","Marquesas"
0,0.295776845907715,-0.896603017453998,1.48998633170445,0.284252979133034,-0.872972470298279,1.45006755519406,"Chaetodon ornatissimus","Marquesas"
1,9.53156679953878,8.463070887455,10.567286006954,9.46911557960886,8.34762429770129,10.5601266854575,"Chaetodon ornatissimus","Marquesas"
2,12.7264935446237,11.7329866605624,13.6400493425425,12.8762328160267,11.931181609592,13.8432706128846,"Chaetodon ornatissimus","Marquesas"
3,13.8804877589819,12.4095947605373,15.2953827219958,14.1954695225125,12.8283124076167,15.7117902381648,"Chaetodon ornatissimus","Marquesas"
0,0.295776845907715,-0.896603017453998,1.48998633170445,0.323050692148398,-0.98566237722208,1.61429102862017,"Chaetodon ornatissimus","Marquesas"
1,9.53156679953878,8.463070887455,10.567286006954,9.64774053635808,8.72797830946838,10.5412904793295,"Chaetodon ornatissimus","Marquesas"
2,12.7264935446237,11.7329866605624,13.6400493425425,12.2556444258075,11.5827967865744,12.9449348409463,"Chaetodon ornatissimus","Marquesas"
3,13.8804877589819,12.4095947605373,15.2953827219958,13.0123633593788,12.1244274324698,13.872045994004,"Chaetodon ornatissimus","Marquesas"
4,14.3132112760952,12.5223547916951,16.1451981243201,13.2395081664474,12.2194622116893,14.2282411913909,"Chaetodon ornatissimus","Marquesas"
5,14.4812214714289,12.5305900815579,16.6067467998001,13.3098882546718,12.235653549795,14.3789285067038,"Chaetodon ornatissimus","Marquesas"
6,14.5486617030624,12.5385962808405,16.8687404934295,13.3323591193754,12.2398644557173,14.4502968635016,"Chaetodon ornatissimus","Marquesas"
7,14.5766234536265,12.5405730913259,16.9894040377368,13.3397412062288,12.2410570535825,14.4794555572223,"Chaetodon ornatissimus","Marquesas"
8,14.5885913456202,12.5410606765859,17.0408808162846,13.3422333338777,12.2425529723651,14.4925496648715,"Chaetodon ornatissimus","Marquesas"
9,14.5938768299201,12.5411809663915,17.0637246297105,13.3430968640614,12.2428567705432,14.495289555053,"Chaetodon ornatissimus","Marquesas"
0,0.295776845907715,-0.896603017453998,1.48998633170445,0.28757576025171,-0.862684294665015,1.44525476555045,"Chaetodon ornatissimus","Marquesas"
1,9.53156679953878,8.463070887455,10.567286006954,9.49629482492244,8.41856111623122,10.5705643571231,"Chaetodon ornatissimus","Marquesas"
2,12.7264935446237,11.7329866605624,13.6400493425425,12.8753256051954,12.0656223356465,13.70032844383,"Chaetodon ornatissimus","Marquesas"
3,13.8804877589819,12.4095947605373,15.2953827219958,14.1524933044944,13.104605545417,15.1930984488163,"Chaetodon ornatissimus","Marquesas"
4,14.3132112760952,12.5223547916951,16.1451981243201,14.6487905808754,13.360705252201,16.0395606411426,"Chaetodon ornatissimus","Marquesas"
5,14.4812214714289,12.5305900815579,16.6067467998001,14.8468063491989,13.4232913861918,16.4794238101348,"Chaetodon ornatissimus","Marquesas"
0,2.75381864387204,1.10180302661743,4.46292801785206,2.65354130386761,1.08055457356461,4.30886674440857,"Myripristis berndti","Gambiers"
1,8.58367410604451,7.62017064614525,9.5706344706622,8.38978353319445,7.42809045329793,9.33444513287492,"Myripristis berndti","Gambiers"
2,12.7296914816053,11.8266936062719,13.694388721052,12.5908539735156,11.6415363888307,13.5792203335693,"Myripristis berndti","Gambiers"
3,15.6878121527433,14.7501407152279,16.6117662633927,15.675316262265,14.7130132560271,16.6476129378771,"Myripristis berndti","Gambiers"
4,17.8048742762935,16.821227713213,18.740510162576,17.9455279822743,17.0460127125869,18.8450556695801,"Myripristis berndti","Gambiers"
5,19.3244429811559,18.1338908788362,20.3318861383787,19.6204783695342,18.7314156146079,20.560346020498,"Myripristis berndti","Gambiers"
6,20.4182054538928,18.9303690179235,21.6393655431808,20.8591847423636,19.8256815896014,21.9243808096657,"Myripristis berndti","Gambiers"
7,21.2076047651899,19.4278920503216,22.6620488401968,21.7774086069324,20.5472096958943,22.9893475897661,"Myripristis berndti","Gambiers"
8,21.7788241217714,19.7205168625066,23.4487356665561,22.4596314172461,21.0054103696212,23.8986129198462,"Myripristis berndti","Gambiers"
9,22.1932127803684,19.9175726255707,24.0443030933688,22.9676571500095,21.3038517154822,24.6210003533624,"Myripristis berndti","Gambiers"
10,22.4945701571056,20.0646601987308,24.5284522239047,23.34680796193,21.4928001628465,25.2266698765004,"Myripristis berndti","Gambiers"
11,22.7142540664251,20.1211688012626,24.9181392725281,23.630397789865,21.6151147745413,25.6932484538574,"Myripristis berndti","Gambiers"
0,2.75381864387204,1.10180302661743,4.46292801785206,2.50185256238609,0.983616715845367,4.14040464077738,"Myripristis berndti","Gambiers"
1,8.58367410604451,7.62017064614525,9.5706344706622,8.03963567731956,7.07119680167414,8.98662173712664,"Myripristis berndti","Gambiers"
2,12.7296914816053,11.8266936062719,13.694388721052,12.2761183257489,11.2391170046913,13.2743685759548,"Myripristis berndti","Gambiers"
3,15.6878121527433,14.7501407152279,16.6117662633927,15.5210785731366,14.4205602961417,16.5943837869029,"Myripristis berndti","Gambiers"
4,17.8048742762935,16.821227713213,18.740510162576,18.0096037824747,16.9436333370585,19.0637478704302,"Myripristis berndti","Gambiers"
5,19.3244429811559,18.1338908788362,20.3318861383787,19.9203279971226,18.9079243771699,20.8986026074454,"Myripristis berndti","Gambiers"
6,20.4182054538928,18.9303690179235,21.6393655431808,21.3891600687442,20.4414440591266,22.3203730873884,"Myripristis berndti","Gambiers"
7,21.2076047651899,19.4278920503216,22.6620488401968,22.5196315248483,21.5939555190719,23.4272202793839,"Myripristis berndti","Gambiers"
8,21.7788241217714,19.7205168625066,23.4487356665561,23.3907069121761,22.4106475936343,24.3541730904591,"Myripristis berndti","Gambiers"
9,22.1932127803684,19.9175726255707,24.0443030933688,24.0626866091831,22.9629803811197,25.1198745502521,"Myripristis berndti","Gambiers"
10,22.4945701571056,20.0646601987308,24.5284522239047,24.5816737452031,23.3788853265006,25.7382125967849,"Myripristis berndti","Gambiers"
11,22.7142540664251,20.1211688012626,24.9181392725281,24.9829588118493,23.6507466412385,26.2801284836097,"Myripristis berndti","Gambiers"
12,22.874775560151,20.1867832340304,25.2312217005187,25.2935874154276,23.8433843042058,26.7029800377112,"Myripristis berndti","Gambiers"
13,22.9923370110548,20.2218136635706,25.4615536184563,25.5343107217296,23.9780683100142,27.0605162672147,"Myripristis berndti","Gambiers"
14,23.078629629402,20.2446053183618,25.6451771638908,25.721068805365,24.0795996201057,27.3742816227666,"Myripristis berndti","Gambiers"
15,23.1421102425208,20.2535943393862,25.7829694932141,25.8661201231936,24.1454145061686,27.6522847988935,"Myripristis berndti","Gambiers"
16,23.1889107485097,20.2624190320958,25.8729282548155,25.9789025583297,24.1960404597505,27.8573208522252,"Myripristis berndti","Gambiers"
0,2.75381864387204,1.10180302661743,4.46292801785206,2.51702434774674,0.993186303086107,4.13435971096298,"Myripristis berndti","Gambiers"
1,8.58367410604451,7.62017064614525,9.5706344706622,8.07737315456633,7.09647025643788,9.00630271609656,"Myripristis berndti","Gambiers"
2,12.7296914816053,11.8266936062719,13.694388721052,12.3122502192567,11.2855025662518,13.2894188271657,"Myripristis berndti","Gambiers"
3,15.6878121527433,14.7501407152279,16.6117662633927,15.5421597336992,14.4948760336404,16.6114850019154,"Myripristis berndti","Gambiers"
4,17.8048742762935,16.821227713213,18.740510162576,18.0090264332649,16.9757280475035,19.0608584165077,"Myripristis berndti","Gambiers"
5,19.3244429811559,18.1338908788362,20.3318861383787,19.8957224483789,18.9141368269691,20.8849473753828,"Myripristis berndti","Gambiers"
6,20.4182054538928,18.9303690179235,21.6393655431808,21.3406776735201,20.3652331059906,22.2987829602858,"Myripristis berndti","Gambiers"
7,21.2076047651899,19.4278920503216,22.6620488401968,22.4488274863855,21.4825893625257,23.4366038719436,"Myripristis berndti","Gambiers"
8,21.7788241217714,19.7205168625066,23.4487356665561,23.2998278615203,22.2432403466561,24.3788829878025,"Myripristis berndti","Gambiers"
9,22.1932127803684,19.9175726255707,24.0443030933688,23.9542287792513,22.7365425327687,25.1767093772455,"Myripristis berndti","Gambiers"
10,22.4945701571056,20.0646601987308,24.5284522239047,24.4581199375368,23.0991721908083,25.8346224501991,"Myripristis berndti","Gambiers"
11,22.7142540664251,20.1211688012626,24.9181392725281,24.8466317315752,23.3404383828979,26.3604831601815,"Myripristis berndti","Gambiers"
12,22.874775560151,20.1867832340304,25.2312217005187,25.1465772455046,23.4950573442793,26.8272493966906,"Myripristis berndti","Gambiers"
13,22.9923370110548,20.2218136635706,25.4615536184563,25.3784487669149,23.6181442101072,27.2138600258602,"Myripristis berndti","Gambiers"
14,23.078629629402,20.2446053183618,25.6451771638908,25.5579285882454,23.6926657791012,27.5515182933652,"Myripristis berndti","Gambiers"
0,2.75381864387204,1.10180302661743,4.46292801785206,2.84834749852984,1.16838787566172,4.60347390561724,"Myripristis berndti","Gambiers"
1,8.58367410604451,7.62017064614525,9.5706344706622,8.77174198773049,7.90133470443723,9.64100685430241,"Myripristis berndti","Gambiers"
2,12.7296914816053,11.8266936062719,13.694388721052,12.8671684623749,12.0107623587577,13.7685505683549,"Myripristis berndti","Gambiers"
3,15.6878121527433,14.7501407152279,16.6117662633927,15.7036514068884,14.8003051302542,16.6125679915336,"Myripristis berndti","Gambiers"
4,17.8048742762935,16.821227713213,18.740510162576,17.6715696656979,16.7834352164003,18.5249392851425,"Myripristis berndti","Gambiers"
5,19.3244429811559,18.1338908788362,20.3318861383787,19.0392144841334,18.1890055814298,19.8249189010431,"Myripristis berndti","Gambiers"
6,20.4182054538928,18.9303690179235,21.6393655431808,19.9912930925842,19.1860739981384,20.7633698589367,"Myripristis berndti","Gambiers"
7,21.2076047651899,19.4278920503216,22.6620488401968,20.6551883700559,19.8681397553722,21.4500556507582,"Myripristis berndti","Gambiers"
8,21.7788241217714,19.7205168625066,23.4487356665561,21.1188999606309,20.2875338472408,21.9553388123506,"Myripristis berndti","Gambiers"
9,22.1932127803684,19.9175726255707,24.0443030933688,21.4433235727906,20.5513508685482,22.3457924855406,"Myripristis berndti","Gambiers"
10,22.4945701571056,20.0646601987308,24.5284522239047,21.6706698415743,20.7231158083393,22.6225836124233,"Myripristis berndti","Gambiers"
11,22.7142540664251,20.1211688012626,24.9181392725281,21.8302463692143,20.8335783671968,22.8399448125242,"Myripristis berndti","Gambiers"
12,22.874775560151,20.1867832340304,25.2312217005187,21.9424355840854,20.9063383043817,22.9980322207215,"Myripristis berndti","Gambiers"
13,22.9923370110548,20.2218136635706,25.4615536184563,22.0214360056318,20.9573916835176,23.1269014014786,"Myripristis berndti","Gambiers"
14,23.078629629402,20.2446053183618,25.6451771638908,22.0771544974426,20.9897855530466,23.210843266433,"Myripristis berndti","Gambiers"
15,23.1421102425208,20.2535943393862,25.7829694932141,22.1165146279348,21.0082074175188,23.2807025861005,"Myripristis berndti","Gambiers"
16,23.1889107485097,20.2624190320958,25.8729282548155,22.1443627983418,21.0221927412818,23.3324319816953,"Myripristis berndti","Gambiers"
17,23.2234876777445,20.2697301347765,25.9700015049975,22.1640968210246,21.0315657212207,23.3571294749336,"Myripristis berndti","Gambiers"
18,23.2490873443696,20.2794440457164,26.0452587746065,22.1781026678022,21.0396314221132,23.3838064326272,"Myripristis berndti","Gambiers"
19,23.2680797854105,20.2818119890834,26.0948191356554,22.1880584181533,21.0445482838573,23.4185575058205,"Myripristis berndti","Gambiers"
20,23.2821990902781,20.2824844529152,26.1476501980763,22.1951461241235,21.0465490215006,23.4317984591393,"Myripristis berndti","Gambiers"
21,23.2927167752719,20.2828741872212,26.1901495198588,22.200199722679,21.048663024265,23.4370163481322,"Myripristis berndti","Gambiers"
22,23.3005671484342,20.2830110819111,26.2270092876894,22.203808461982,21.0500837219948,23.4473389060185,"Myripristis berndti","Gambiers"
23,23.3064381658754,20.2830933974073,26.2505282038906,22.2063893339022,21.0510385101646,23.4505880932079,"Myripristis berndti","Gambiers"
24,23.3108374253478,20.2831429847995,26.2621728253162,22.2082378791739,21.0516801941523,23.4528984681717,"Myripristis berndti","Gambiers"
0,2.75381864387204,1.10180302661743,4.46292801785206,2.61895223958655,1.05636244207286,4.22320747569324,"Myripristis berndti","Gambiers"
1,8.58367410604451,7.62017064614525,9.5706344706622,8.3165163541341,7.35594651753105,9.22892955837264,"Myripristis berndti","Gambiers"
2,12.7296914816053,11.8266936062719,13.694388721052,12.5378894649377,11.5831158033839,13.4697389881975,"Myripristis berndti","Gambiers"
3,15.6878121527433,14.7501407152279,16.6117662633927,15.6729786735457,14.7391601960819,16.6470546112033,"Myripristis berndti","Gambiers"
4,17.8048742762935,16.821227713213,18.740510162576,18.0067860800345,17.1088741443844,19.0018736553871,"Myripristis berndti","Gambiers"
5,19.3244429811559,18.1338908788362,20.3318861383787,19.7481392561673,18.7669715079112,20.8178144201663,"Myripristis berndti","Gambiers"
6,20.4182054538928,18.9303690179235,21.6393655431808,21.050417218172,19.885973819152,22.2849993780278,"Myripristis berndti","Gambiers"
7,21.2076047651899,19.4278920503216,22.6620488401968,22.0265393516259,20.6085175013503,23.5011344115401,"Myripristis berndti","Gambiers"
8,21.7788241217714,19.7205168625066,23.4487356665561,22.7598319812979,21.1190706771498,24.4635372620215,"Myripristis berndti","Gambiers"
9,22.1932127803684,19.9175726255707,24.0443030933688,23.3119254190281,21.4278604443839,25.2667399654577,"Myripristis berndti","Gambiers"
10,22.4945701571056,20.0646601987308,24.5284522239047,23.7285066678312,21.6518649972503,25.9592948564266,"Myripristis berndti","Gambiers"
0,2.75381864387204,1.10180302661743,4.46292801785206,2.9079618633899,1.20780546713365,4.65751056240117,"Myripristis berndti","Gambiers"
1,8.58367410604451,7.62017064614525,9.5706344706622,8.88378737611577,7.99565688670796,9.76561408741877,"Myripristis berndti","Gambiers"
2,12.7296914816053,11.8266936062719,13.694388721052,12.9300731749013,12.0638749398198,13.8200851592178,"Myripristis berndti","Gambiers"
3,15.6878121527433,14.7501407152279,16.6117662633927,15.6760610906325,14.7579891444645,16.5789477739498,"Myripristis berndti","Gambiers"
4,17.8048742762935,16.821227713213,18.740510162576,17.543770946121,16.6464391550837,18.3663890815042,"Myripristis berndti","Gambiers"
5,19.3244429811559,18.1338908788362,20.3318861383787,18.8169074422854,17.957042190345,19.6504731157718,"Myripristis berndti","Gambiers"
6,20.4182054538928,18.9303690179235,21.6393655431808,19.6866326079415,18.8293026346484,20.5521969474377,"Myripristis berndti","Gambiers"
7,21.2076047651899,19.4278920503216,22.6620488401968,20.2820451867395,19.3826619331454,21.2033336846219,"Myripristis berndti","Gambiers"
8,21.7788241217714,19.7205168625066,23.4487356665561,20.6905252466446,19.7540968762436,21.6835637780918,"Myripristis berndti","Gambiers"
